StockId,Date,Value
41813,2014-04-25,-0.04961039
43403,2014-04-25,-0.01774991
44080,2014-04-25,-0.004685531
61859,2014-04-25,0.00344693
62491,2014-04-25,0.05458391
62602,2014-04-25,0.003988618
70508,2014-04-25,-0.00113977
72074,2014-04-25,-0.06893799
79144,2014-04-25,-0.01810631
79816,2014-04-25,-0.00518601
86627,2014-04-25,-0.04127228
90471,2014-04-25,-0.03685504
91093,2014-04-25,-0.02182065
93953,2014-04-25,-0.01030703
96758,2014-04-25,-0.006606517
96775,2014-04-25,0.006811611
97015,2014-04-25,0.01796708
99064,2014-04-25,-0.02598528
100376,2014-04-25,0.01614686
101131,2014-04-25,-0.007571794
101860,2014-04-25,0.01913333
103502,2014-04-25,-0.02414725
108595,2014-04-25,-0.009785711
108922,2014-04-25,0.01335365
114300,2014-04-25,-0.02576467
116849,2014-04-25,-0.027952
122637,2014-04-25,0.009716237
125571,2014-04-25,-0.001240277
128324,2014-04-25,-0.01266111
135530,2014-04-25,0.002696154
135746,2014-04-25,-0.005827859
140155,2014-04-25,-0.01715015
142557,2014-04-25,0.003092041
143743,2014-04-25,-0.01808184
145893,2014-04-25,-0.01018381
147977,2014-04-25,-0.009545835
152473,2014-04-25,-0.01162193
153695,2014-04-25,-0.007304003
157549,2014-04-25,-0.005699589
157992,2014-04-25,0.03909025
160766,2014-04-25,-0.01663462
161524,2014-04-25,-0.01654734
167405,2014-04-25,-0.01502079
168277,2014-04-25,0.00962443
169054,2014-04-25,-0.01810664
173757,2014-04-25,0.1454335
175746,2014-04-25,0.04131114
185736,2014-04-25,-0.005816021
192101,2014-04-25,-0.01839379
194119,2014-04-25,7.730265e-5
195364,2014-04-25,-0.02906322
195816,2014-04-25,-0.04281417
199374,2014-04-25,-0.009039801
208218,2014-04-25,-0.01171432
209856,2014-04-25,-0.01879882
210396,2014-04-25,-0.0076352980000000004
213186,2014-04-25,0.002976009
215794,2014-04-25,-0.0381037
223214,2014-04-25,0.05493053
224756,2014-04-25,-0.01289724
225894,2014-04-25,-0.04758567
228732,2014-04-25,-0.0116363
228920,2014-04-25,-0.001285195
230414,2014-04-25,0.002147258
230632,2014-04-25,-0.009064158
231390,2014-04-25,-0.01392534
231591,2014-04-25,0.05614268
231994,2014-04-25,0.02431531
23262,2014-05-02,-0.009711281
44446,2014-05-02,0.02291903
61943,2014-05-02,-0.04260091
75488,2014-05-02,0.008465189
79454,2014-05-02,-0.00367686
79974,2014-05-02,0.03305301
97400,2014-05-02,0.06622967
105188,2014-05-02,-0.002474146
122697,2014-05-02,-0.003042098
134839,2014-05-02,0
140055,2014-05-02,-0.03119606
140404,2014-05-02,0.04132677
152213,2014-05-02,0.01050878
158097,2014-05-02,0.04441688
161247,2014-05-02,0.008509006
165025,2014-05-02,-0.05363163
169364,2014-05-02,-0.07651743
175121,2014-05-02,0.02658862
189325,2014-05-02,-0.0670692
206564,2014-05-02,0.05534168
207246,2014-05-02,0.02155808
213639,2014-05-02,0
224665,2014-05-02,0.02146733
229759,2014-05-02,0.02256581
233782,2014-05-02,-0.003666453
234667,2014-05-02,-0.04376179
94715,2014-05-02,0.03284483
212659,2014-05-02,0.03483519
42927,2014-05-02,-0.009679522
115502,2014-05-02,0.009065769
33521,2014-05-02,0.0196213
162621,2014-05-02,0.03817405
190234,2014-05-02,0.08398125
69815,2014-05-02,-0.0126647
19472,2014-05-02,0.03278985
50388,2014-05-02,-0.01304796
227498,2014-05-02,-0.01765339
187442,2014-05-02,0.01810818
211026,2014-05-02,0
99867,2014-05-02,0.1827073
607,2014-05-02,0.05155619
75624,2014-05-02,-0.007397142
88165,2014-05-02,-0.05059528
123083,2014-05-02,0.009620331
192320,2014-05-02,0.004546809
170157,2014-05-02,0.01317566
54964,2014-05-02,0.001540247
134657,2014-05-02,0.02443425
199782,2014-05-02,-0.006950671
118956,2014-05-02,-0.005360922
206469,2014-05-02,0.08363321
210449,2014-05-02,0.02057136
147,2014-05-02,0.01289249
2582,2014-05-02,0.07150026
11646,2014-05-02,0.03100756
11922,2014-05-02,0.01319258
13500,2014-05-02,0.05754514
14016,2014-05-02,0.02869806
15372,2014-05-02,0.04971876
18436,2014-05-02,0.01462253
18510,2014-05-02,0.064162
20824,2014-05-02,-0.04018332
25399,2014-05-02,-1.618701e-5
26237,2014-05-02,-0.1263693
28313,2014-05-02,-0.01159678
28440,2014-05-02,0.04908137
37529,2014-05-02,0.03789913
41813,2014-05-02,0.09485685
43403,2014-05-02,0.01583236
44080,2014-05-02,-0.006679846
61859,2014-05-02,-0.01473799
62491,2014-05-02,-0.06959098
62602,2014-05-02,0.02880472
70508,2014-05-02,0.0820967
72074,2014-05-02,0.006159975
79144,2014-05-02,-0.01458923
79816,2014-05-02,0.00536861
86627,2014-05-02,0.003344062
90471,2014-05-02,0.03780322
91093,2014-05-02,0.03918651
93953,2014-05-02,0.041284
96758,2014-05-02,0.01377082
96775,2014-05-02,0.0245349
97015,2014-05-02,-0.002870842
99064,2014-05-02,-0.001853483
100376,2014-05-02,-0.01770142
101131,2014-05-02,0.05285271
101860,2014-05-02,0.02906976
103502,2014-05-02,0.01777242
108595,2014-05-02,0.008376409
108922,2014-05-02,-0.01912215
114300,2014-05-02,-0.007966841
116849,2014-05-02,0.01083773
122637,2014-05-02,-0.006432466
125571,2014-05-02,0.04876811
128324,2014-05-02,-0.004786724
135530,2014-05-02,-0.002933652
135746,2014-05-02,-0.002244486
140155,2014-05-02,-0.002291903
142557,2014-05-02,0.03244722
143743,2014-05-02,0.01665517
145893,2014-05-02,0.0143238
147977,2014-05-02,0.01035803
152473,2014-05-02,0.1069984
153695,2014-05-02,-0.001278505
157549,2014-05-02,0.02160515
157992,2014-05-02,0.02057439
160766,2014-05-02,-0.1044175
161524,2014-05-02,-0.002206853
167405,2014-05-02,0.01781075
168277,2014-05-02,-0.04484318
169054,2014-05-02,-0.03271507
173757,2014-05-02,-0.0677084
175746,2014-05-02,-0.01210378
185736,2014-05-02,0.02375443
192101,2014-05-02,0.01439335
194119,2014-05-02,-0.01659046
195364,2014-05-02,0.06577741
195816,2014-05-02,0.1064018
199374,2014-05-02,0.0531649
208218,2014-05-02,0.01605153
209856,2014-05-02,0.01993987
210396,2014-05-02,-0.06210383
213186,2014-05-02,-0.05773043
215794,2014-05-02,0.02830917
223214,2014-05-02,-0.0128988
224756,2014-05-02,0.02232796
225894,2014-05-02,-0.008182571
228732,2014-05-02,0.02923286
228920,2014-05-02,0.03251456
230414,2014-05-02,-1.586515e-4
230632,2014-05-02,0.02188305
231390,2014-05-02,0.03713707
231591,2014-05-02,0.01614769
231994,2014-05-02,0.04338389
23262,2014-05-09,-0.02638319
44446,2014-05-09,0.02038268
61943,2014-05-09,-0.006245409
75488,2014-05-09,0.03276484
79454,2014-05-09,0.05012328
79974,2014-05-09,0.02273358
97400,2014-05-09,-0.01924949
105188,2014-05-09,-0.001872036
122697,2014-05-09,0.02638664
134839,2014-05-09,0.0525487
140055,2014-05-09,0.005342111
140404,2014-05-09,-0.003286299
152213,2014-05-09,-0.01740776
158097,2014-05-09,5.987291e-4
161247,2014-05-09,-0.009150258
165025,2014-05-09,0.008478177
169364,2014-05-09,-0.05456693
175121,2014-05-09,0.02042066
189325,2014-05-09,-0.03606096
206564,2014-05-09,-0.1358401
207246,2014-05-09,-0.03044387
213639,2014-05-09,-0.0463388
224665,2014-05-09,-0.04046763
229759,2014-05-09,-0.05151511
233782,2014-05-09,0.02219447
234667,2014-05-09,-0.07386591
94715,2014-05-09,0.01427711
212659,2014-05-09,-0.0728405
42927,2014-05-09,-0.1085491
115502,2014-05-09,-0.008339267
33521,2014-05-09,0.02079169
162621,2014-05-09,-0.02354101
190234,2014-05-09,-0.04741099
69815,2014-05-09,0.01985122
19472,2014-05-09,-0.005511903
50388,2014-05-09,-0.0105118
227498,2014-05-09,0.01694811
187442,2014-05-09,-0.01582714
211026,2014-05-09,-0.04747705
99867,2014-05-09,-0.04500046
607,2014-05-09,0.02638003
75624,2014-05-09,-0.002297473
88165,2014-05-09,0.009561295
123083,2014-05-09,0.02382175
192320,2014-05-09,-0.05718891
170157,2014-05-09,0.02332081
54964,2014-05-09,-0.002220224
134657,2014-05-09,0.02003555
199782,2014-05-09,0.05370333
118956,2014-05-09,-0.02573463
206469,2014-05-09,-0.09222347
210449,2014-05-09,-0.00166139
147,2014-05-09,-0.02440069
2582,2014-05-09,0.02438571
11646,2014-05-09,0.07642446
11922,2014-05-09,-0.04223502
13500,2014-05-09,-0.00464654
14016,2014-05-09,-0.03689351
15372,2014-05-09,-0.04132716
18436,2014-05-09,-0.01255122
18510,2014-05-09,-0.02913324
20824,2014-05-09,-0.03002616
25399,2014-05-09,0.01542834
26237,2014-05-09,-0.05410556
28313,2014-05-09,0.1261876
28440,2014-05-09,-0.00181692
37529,2014-05-09,0.02083908
41813,2014-05-09,0.004212349
43403,2014-05-09,-0.05487034
44080,2014-05-09,-0.01279926
61859,2014-05-09,-0.08119054
62491,2014-05-09,-0.05538499
62602,2014-05-09,-0.02866801
70508,2014-05-09,-0.01302487
72074,2014-05-09,0.02103593
79144,2014-05-09,0.02238104
79816,2014-05-09,0.01070879
86627,2014-05-09,0.008745963
90471,2014-05-09,0.009190373
91093,2014-05-09,-0.0175819
93953,2014-05-09,0.1183288
96758,2014-05-09,-0.1124291
96775,2014-05-09,-0.02530558
97015,2014-05-09,0.009814956
99064,2014-05-09,-0.01446502
100376,2014-05-09,-0.03575288
101131,2014-05-09,-0.03035268
101860,2014-05-09,-0.0293199
103502,2014-05-09,-0.001047602
108595,2014-05-09,-0.02440868
108922,2014-05-09,-0.01055135
114300,2014-05-09,-0.006532372
116849,2014-05-09,0.007631737
122637,2014-05-09,-0.06547866
125571,2014-05-09,-0.001542287
128324,2014-05-09,-0.03623479
135530,2014-05-09,0.03851742
135746,2014-05-09,0.0660474
140155,2014-05-09,0.03151558
142557,2014-05-09,-0.0465286
143743,2014-05-09,0.06765483
145893,2014-05-09,0.02679079
147977,2014-05-09,0.002604087
152473,2014-05-09,-0.01383781
153695,2014-05-09,0.00892396
157549,2014-05-09,0.01985284
157992,2014-05-09,-0.01958375
160766,2014-05-09,-0.09758992
161524,2014-05-09,-0.02413769
167405,2014-05-09,0.0538389
168277,2014-05-09,-0.04190626
169054,2014-05-09,-0.001849611
173757,2014-05-09,-0.0301364
175746,2014-05-09,0.04914644
185736,2014-05-09,-0.07061715
192101,2014-05-09,0.05351172
194119,2014-05-09,0.0171327
195364,2014-05-09,0.03863432
195816,2014-05-09,-0.001147678
199374,2014-05-09,-0.04015061
208218,2014-05-09,-0.02547347
209856,2014-05-09,0.009501763
210396,2014-05-09,-0.03573754
213186,2014-05-09,-0.1823677
215794,2014-05-09,0.02841501
223214,2014-05-09,0.05449097
224756,2014-05-09,0.0237567
225894,2014-05-09,0.00148626
228732,2014-05-09,-8.490657e-6
228920,2014-05-09,0.023614219999999998
230414,2014-05-09,-0.02294484
230632,2014-05-09,-0.04744206
231390,2014-05-09,0.002314335
231591,2014-05-09,0.01533506
231994,2014-05-09,0.00855936
23262,2014-05-16,0.03645065
44446,2014-05-16,0.04525518
61943,2014-05-16,0.005498666
75488,2014-05-16,0.003801892
79454,2014-05-16,-0.002342751
79974,2014-05-16,0.008232795
97400,2014-05-16,-0.01121545
105188,2014-05-16,-0.005286338
122697,2014-05-16,0.01259191
134839,2014-05-16,-0.007473831
140055,2014-05-16,-0.003247325
140404,2014-05-16,-0.01318804
152213,2014-05-16,-0.02276635
158097,2014-05-16,-0.005088292
161247,2014-05-16,0.005396857
165025,2014-05-16,0.01356929
169364,2014-05-16,0.03178612
175121,2014-05-16,-0.01903571
189325,2014-05-16,0.02641822
206564,2014-05-16,0.05102608
207246,2014-05-16,0.05770221
213639,2014-05-16,0.009033823
224665,2014-05-16,-0.03527403
229759,2014-05-16,0.05290664
233782,2014-05-16,-0.001237599
234667,2014-05-16,0.01777198
94715,2014-05-16,0.01499195
212659,2014-05-16,-0.0224797
42927,2014-05-16,0.0254035
115502,2014-05-16,0.009631122
33521,2014-05-16,0.00520069
162621,2014-05-16,0.01215377
190234,2014-05-16,-0.01361054
69815,2014-05-16,-0.008384588
19472,2014-05-16,0.005520938
50388,2014-05-16,0.02987145
227498,2014-05-16,0.008027945
187442,2014-05-16,0.008314946
211026,2014-05-16,0.003100486
99867,2014-05-16,0.0478192
607,2014-05-16,0.01303897
75624,2014-05-16,-0.008374028
88165,2014-05-16,0.02080439
123083,2014-05-16,0.003656449
192320,2014-05-16,-0.002726944
170157,2014-05-16,0.02809205
54964,2014-05-16,0.04534861
134657,2014-05-16,0.005344791
199782,2014-05-16,-0.01388905
118956,2014-05-16,-0.01701601
206469,2014-05-16,0.02001697
210449,2014-05-16,0.01014151
147,2014-05-16,-0.05724507
2582,2014-05-16,0.0185437
11646,2014-05-16,0.02959916
11922,2014-05-16,-0.1614202
13500,2014-05-16,0.05533318
14016,2014-05-16,0.08420338
15372,2014-05-16,-0.04218609
18436,2014-05-16,0.01950542
18510,2014-05-16,0.0893565
20824,2014-05-16,-0.008675957
25399,2014-05-16,-5.853563e-4
26237,2014-05-16,0.01910425
28313,2014-05-16,-0.01051495
28440,2014-05-16,-0.02977396
37529,2014-05-16,0.01974407
41813,2014-05-16,-0.0246673
43403,2014-05-16,0.02486543
44080,2014-05-16,-0.009840506
61859,2014-05-16,0.02217451
62491,2014-05-16,0.05879636
62602,2014-05-16,0.02822766
70508,2014-05-16,0.05759726
72074,2014-05-16,-0.00854248
79144,2014-05-16,0.004725878
79816,2014-05-16,-0.002629538
86627,2014-05-16,-0.04152655
90471,2014-05-16,-0.004783917
91093,2014-05-16,0.004576279
93953,2014-05-16,-0.01894973
96758,2014-05-16,-0.02522824
96775,2014-05-16,0.01551883
97015,2014-05-16,-0.03101533
99064,2014-05-16,-0.01985056
100376,2014-05-16,-0.02230503
101131,2014-05-16,0.01730064
101860,2014-05-16,0.03871373
103502,2014-05-16,-0.01322216
108595,2014-05-16,-0.001546151
108922,2014-05-16,0.1455284
114300,2014-05-16,0.03240579
116849,2014-05-16,0.04171294
122637,2014-05-16,0.03804135
125571,2014-05-16,-0.01003107
128324,2014-05-16,-0.04368285
135530,2014-05-16,-0.01551351
135746,2014-05-16,0.01326072
140155,2014-05-16,0.01920352
142557,2014-05-16,-0.04270252
143743,2014-05-16,0.01069454
145893,2014-05-16,-0.0459158
147977,2014-05-16,0.01433421
152473,2014-05-16,-0.05222344
153695,2014-05-16,-0.02161565
157549,2014-05-16,-0.001269439
157992,2014-05-16,-0.00546433
160766,2014-05-16,0.05839554
161524,2014-05-16,-0.03687524
167405,2014-05-16,-0.02483253
168277,2014-05-16,0.03356525
169054,2014-05-16,0.002891039
173757,2014-05-16,-0.07070847
175746,2014-05-16,0.1118997
185736,2014-05-16,0.005725505
192101,2014-05-16,0.009744195
194119,2014-05-16,0.003307796
195364,2014-05-16,-0.01424239
195816,2014-05-16,0.04489075
199374,2014-05-16,-0.02417382
208218,2014-05-16,-0.08379795
209856,2014-05-16,0.004474029
210396,2014-05-16,0.005704948
213186,2014-05-16,0.09002813
215794,2014-05-16,0.04343766
223214,2014-05-16,0.06384991
224756,2014-05-16,0.01682051
225894,2014-05-16,0.02577909
228732,2014-05-16,-0.02816985
228920,2014-05-16,-0.02004771
230414,2014-05-16,0.02825068
230632,2014-05-16,0.001284072
231390,2014-05-16,-0.0046872
231591,2014-05-16,0.2331068
231994,2014-05-16,3.905978e-4
23262,2014-05-23,-0.009717698
44446,2014-05-23,0.04874831
61943,2014-05-23,0.002344267
75488,2014-05-23,0.007183036
79454,2014-05-23,0.02582927
79974,2014-05-23,-0.03864989
97400,2014-05-23,-0.001334441
105188,2014-05-23,0.008562101
122697,2014-05-23,-0.007944851
134839,2014-05-23,0.02530111
140055,2014-05-23,0.01865848
140404,2014-05-23,8.144758e-4
152213,2014-05-23,0.03539961
158097,2014-05-23,0.01083023
161247,2014-05-23,0.01383767
165025,2014-05-23,0.02066372
169364,2014-05-23,0.03931953
175121,2014-05-23,0.0364474
189325,2014-05-23,0.04285723
206564,2014-05-23,0.08216742
207246,2014-05-23,0.03021679
213639,2014-05-23,0.06077061
224665,2014-05-23,0.05384357
229759,2014-05-23,-0.06494452
233782,2014-05-23,0.01576915
234667,2014-05-23,0.0225725
94715,2014-05-23,0.001291866
212659,2014-05-23,0.06978016
42927,2014-05-23,0.04390062
115502,2014-05-23,0.02135075
33521,2014-05-23,0.01099354
162621,2014-05-23,0.04566934
190234,2014-05-23,0.03594996
69815,2014-05-23,0.01419373
19472,2014-05-23,-0.006957918
50388,2014-05-23,-0.009029113
227498,2014-05-23,-0.04583876
187442,2014-05-23,3.182781e-4
211026,2014-05-23,0.01270578
99867,2014-05-23,-0.1020859
607,2014-05-23,0.001732795
75624,2014-05-23,-0.007685289
88165,2014-05-23,0.04243352
123083,2014-05-23,-0.007617098
192320,2014-05-23,0.01536922
170157,2014-05-23,-0.01570825
54964,2014-05-23,-0.008237234
134657,2014-05-23,0.02006892
199782,2014-05-23,0.01388755
118956,2014-05-23,0.005082272
206469,2014-05-23,0.1084618
210449,2014-05-23,0.03554804
147,2014-05-23,-0.02012913
2582,2014-05-23,0.0388032
11646,2014-05-23,0.1129316
11922,2014-05-23,0.01009445
13500,2014-05-23,0.007551067
14016,2014-05-23,0.03536351
15372,2014-05-23,0.04482635
18436,2014-05-23,-0.005578434
18510,2014-05-23,-0.0391633
20824,2014-05-23,0.05562832
25399,2014-05-23,-4.981427e-4
26237,2014-05-23,-0.02067979
28313,2014-05-23,0.05796349
28440,2014-05-23,0.05036809
37529,2014-05-23,0.05859292
41813,2014-05-23,0.0734303
43403,2014-05-23,-0.01536751
44080,2014-05-23,0.001299088
61859,2014-05-23,-0.009181196
62491,2014-05-23,-0.002621359
62602,2014-05-23,0.03807492
70508,2014-05-23,-0.03661795
72074,2014-05-23,0.02493187
79144,2014-05-23,0.005133783
79816,2014-05-23,-0.002816826
86627,2014-05-23,0.05553701
90471,2014-05-23,0.05840868
91093,2014-05-23,-0.01020651
93953,2014-05-23,-0.009976937
96758,2014-05-23,-0.05340526
96775,2014-05-23,-0.01404687
97015,2014-05-23,-0.03457892
99064,2014-05-23,-0.01795175
100376,2014-05-23,0.03236642
101131,2014-05-23,0.02218861
101860,2014-05-23,0.03778854
103502,2014-05-23,0.02785807
108595,2014-05-23,0.01795446
108922,2014-05-23,-0.02435716
114300,2014-05-23,0.02596631
116849,2014-05-23,0.02101187
122637,2014-05-23,-0.002607555
125571,2014-05-23,0.03538365
128324,2014-05-23,0.01472244
135530,2014-05-23,0.04970197
135746,2014-05-23,0.004597566
140155,2014-05-23,0.006863187
142557,2014-05-23,0.04824097
143743,2014-05-23,0.04828611
145893,2014-05-23,-0.008158622
147977,2014-05-23,-0.005906421
152473,2014-05-23,0.03451839
153695,2014-05-23,0.006849269
157549,2014-05-23,-0.003813652
157992,2014-05-23,0.02595345
160766,2014-05-23,-0.04903984
161524,2014-05-23,-0.01395898
167405,2014-05-23,0.007153013
168277,2014-05-23,0.0326151
169054,2014-05-23,-0.0020607
173757,2014-05-23,0.004261237
175746,2014-05-23,-0.02912806
185736,2014-05-23,0.01989635
192101,2014-05-23,0.0188589
194119,2014-05-23,-2.064085e-4
195364,2014-05-23,0.0541774
195816,2014-05-23,-0.02245745
199374,2014-05-23,-0.02007141
208218,2014-05-23,0.01367716
209856,2014-05-23,0.02533213
210396,2014-05-23,0.04251987
213186,2014-05-23,-0.007089514
215794,2014-05-23,0.03338848
223214,2014-05-23,0.04965932
224756,2014-05-23,-0.02233248
225894,2014-05-23,-0.007331944
228732,2014-05-23,0.0256582
228920,2014-05-23,0.038252
230414,2014-05-23,0.08031595
230632,2014-05-23,-0.01591508
231390,2014-05-23,-0.002472289
231591,2014-05-23,0.03657936
231994,2014-05-23,0.03057044
23262,2014-05-30,0.002103109
44446,2014-05-30,0.02149628
61943,2014-05-30,0
75488,2014-05-30,0.01556
79454,2014-05-30,0.01316142
79974,2014-05-30,0.004246677
97400,2014-05-30,-0.02021053
105188,2014-05-30,0.01331974
122697,2014-05-30,0.0426534
134839,2014-05-30,0.01233835
140055,2014-05-30,0.02616673
140404,2014-05-30,0.007001838
152213,2014-05-30,0.02634909
158097,2014-05-30,0.009523881
161247,2014-05-30,0.004000413
165025,2014-05-30,0.01896186
169364,2014-05-30,0.02847109
175121,2014-05-30,0.008280896
189325,2014-05-30,-0.001122959
206564,2014-05-30,0.002267452
207246,2014-05-30,-0.01043181
213639,2014-05-30,-0.01585701
224665,2014-05-30,-0.0165142
229759,2014-05-30,0.002297425
233782,2014-05-30,0.03371018
234667,2014-05-30,0.03790102
94715,2014-05-30,-0.002953454
212659,2014-05-30,0.04794251
42927,2014-05-30,-0.002336304
115502,2014-05-30,0.01451937
33521,2014-05-30,0.008315729
162621,2014-05-30,0.01750744
190234,2014-05-30,0.005683102
69815,2014-05-30,0.01816366
19472,2014-05-30,-0.015354370000000001
50388,2014-05-30,-0.02025478
227498,2014-05-30,0.03021117
187442,2014-05-30,0.02067051
211026,2014-05-30,0.00474708
99867,2014-05-30,-0.01427853
607,2014-05-30,0.003335908
75624,2014-05-30,0.02683436
88165,2014-05-30,0.030493
123083,2014-05-30,0.01835487
192320,2014-05-30,-0.004942399
170157,2014-05-30,0.001026985
54964,2014-05-30,-0.01627924
134657,2014-05-30,0.01200758
199782,2014-05-30,0.03684831
118956,2014-05-30,-0.01362729
206469,2014-05-30,-0.004188195
210449,2014-05-30,-0.01244944
147,2014-05-30,-0.03375972
2582,2014-05-30,-0.0250145
11646,2014-05-30,0.07782455
11922,2014-05-30,0.0506965
13500,2014-05-30,-0.01801245
14016,2014-05-30,-0.04669899
15372,2014-05-30,0.03153151
18436,2014-05-30,0.01231441
18510,2014-05-30,-0.07869589
20824,2014-05-30,0.009982596
25399,2014-05-30,-7.081491e-4
26237,2014-05-30,-0.003420177
28313,2014-05-30,-0.01024608
28440,2014-05-30,0.02386674
37529,2014-05-30,0.01752353
41813,2014-05-30,0.04766435
43403,2014-05-30,0.03676482
44080,2014-05-30,-0.01238385
61859,2014-05-30,0.08494762
62491,2014-05-30,0.06786554
62602,2014-05-30,-0.01798316
70508,2014-05-30,-0.05721034
72074,2014-05-30,0.03976778
79144,2014-05-30,0.008690634
79816,2014-05-30,0.005300203
86627,2014-05-30,0.02577341
86919,2014-05-30,-0.03535559
90471,2014-05-30,0.1817769
91093,2014-05-30,-0.03799059
93953,2014-05-30,0.03862207
96758,2014-05-30,0.1121177
96775,2014-05-30,8.960642e-4
97015,2014-05-30,-0.01458414
99064,2014-05-30,0.1557296
100376,2014-05-30,0.1695559
101131,2014-05-30,0.001808988
101860,2014-05-30,0.06640119
103502,2014-05-30,0.0138264
108595,2014-05-30,-0.003824624
108922,2014-05-30,0.04027045
114300,2014-05-30,0.01282042
116849,2014-05-30,0.05406062
122637,2014-05-30,-0.0553543
125571,2014-05-30,-0.007187511
128324,2014-05-30,0.01822725
135530,2014-05-30,0.002025442
135746,2014-05-30,-0.01319758
140155,2014-05-30,-0.0514975
142557,2014-05-30,0.04969802
143743,2014-05-30,-0.01986837
145893,2014-05-30,-0.01281859
147977,2014-05-30,-0.009642442
152473,2014-05-30,0.02117947
153695,2014-05-30,-0.09771677
157549,2014-05-30,0.01361087
157992,2014-05-30,-0.04189739
160766,2014-05-30,0.1078274
161524,2014-05-30,0.02735255
167405,2014-05-30,0.02136034
168277,2014-05-30,0.04006715
169054,2014-05-30,-0.0678443
173757,2014-05-30,7.862769e-4
175746,2014-05-30,-0.02239798
185736,2014-05-30,0.04199253
192101,2014-05-30,0.05343859
194119,2014-05-30,6.444701e-5
195364,2014-05-30,-0.1011461
195816,2014-05-30,-0.07587761
199374,2014-05-30,0.0627152
208218,2014-05-30,0.04855779
209856,2014-05-30,0.007139579
210396,2014-05-30,-0.0135976
213186,2014-05-30,-0.08832969
215794,2014-05-30,0.02387942
223214,2014-05-30,-0.004499625
224756,2014-05-30,-0.05460911
225894,2014-05-30,0.0220553
228732,2014-05-30,0.02192213
228920,2014-05-30,0.009379847
230414,2014-05-30,0.019755
230632,2014-05-30,0.06229028
231390,2014-05-30,-0.004009807
231591,2014-05-30,0.01898072
231994,2014-05-30,0.05378903
23262,2014-06-06,0.03054314
44446,2014-06-06,-0.009292079
61943,2014-06-06,0.02338214
75488,2014-06-06,0.007661133
79454,2014-06-06,0.0177909
79974,2014-06-06,-0.01268666
97400,2014-06-06,-0.00255703
105188,2014-06-06,0.003322225
122697,2014-06-06,0.03105689
134839,2014-06-06,0.0177017
140055,2014-06-06,0.01869929
140404,2014-06-06,-5.147764e-4
152213,2014-06-06,-0.02709174
158097,2014-06-06,0.01650964
161247,2014-06-06,0.0273058
165025,2014-06-06,-0.001259185
169364,2014-06-06,0.03261261
175121,2014-06-06,0.007142005
189325,2014-06-06,0.02473
206564,2014-06-06,0.00192995
207246,2014-06-06,-0.01158166
213639,2014-06-06,0.04820717
224665,2014-06-06,-0.02817119
229759,2014-06-06,0.05869886
233782,2014-06-06,0.01169291
234667,2014-06-06,-0.002207006
94715,2014-06-06,-0.008439659
212659,2014-06-06,0.03559863
42927,2014-06-06,0.005427071
115502,2014-06-06,0.01577723
33521,2014-06-06,0.02051136
162621,2014-06-06,-3.696934e-4
190234,2014-06-06,0.04662938
69815,2014-06-06,0.00838396
19472,2014-06-06,0.01023466
50388,2014-06-06,-0.007232416
227498,2014-06-06,-0.003290278
187442,2014-06-06,0.01273549
211026,2014-06-06,-0.007086934
99867,2014-06-06,0.01129257
607,2014-06-06,0.01453028
75624,2014-06-06,0.0115773
88165,2014-06-06,0.001981894
123083,2014-06-06,0.02359473
192320,2014-06-06,0.02470812
170157,2014-06-06,-0.005984195
54964,2014-06-06,0.01432529
134657,2014-06-06,0.001294353
199782,2014-06-06,0.01706808
118956,2014-06-06,0.02404708
206469,2014-06-06,0.08220213
210449,2014-06-06,0.01694756
147,2014-06-06,-0.03196773
2582,2014-06-06,0.03673897
11646,2014-06-06,0.02991314
11922,2014-06-06,0.108562
13500,2014-06-06,0.02523332
14016,2014-06-06,0.07328401
15372,2014-06-06,-0.03440009
18436,2014-06-06,-0.01053924
18510,2014-06-06,0.03704773
20824,2014-06-06,-0.037606
25399,2014-06-06,0.03014179
26237,2014-06-06,-0.01744461
28313,2014-06-06,0.006983843
28440,2014-06-06,0.03053863
37529,2014-06-06,-0.01278973
41813,2014-06-06,-0.007299328
43403,2014-06-06,0.07458688
44080,2014-06-06,0.02366281
61859,2014-06-06,-0.009748396
62491,2014-06-06,0.03405355
62602,2014-06-06,0.02458337
70508,2014-06-06,0.03472949
72074,2014-06-06,0.01328761
79144,2014-06-06,0.007688046
79816,2014-06-06,0.01566441
86627,2014-06-06,0.05375924
86919,2014-06-06,-0.04093046
90471,2014-06-06,0.07045849
91093,2014-06-06,-0.05581537
93953,2014-06-06,0.06802053
96758,2014-06-06,0.02942892
96775,2014-06-06,0.02047594
97015,2014-06-06,0.01917521
99064,2014-06-06,-0.03260726
100376,2014-06-06,0.1071112
101131,2014-06-06,0.01099115
101860,2014-06-06,0.03841214
103502,2014-06-06,0.04196021
108595,2014-06-06,0.02245844
108922,2014-06-06,-0.01346349
114300,2014-06-06,0.002557622
116849,2014-06-06,-0.02648154
122637,2014-06-06,0.04912494
125571,2014-06-06,0.01605724
128324,2014-06-06,0.02779537
135530,2014-06-06,-0.003857291
135746,2014-06-06,-0.007019573
140155,2014-06-06,0.01028396
142557,2014-06-06,0.0635469
143743,2014-06-06,-0.02839782
145893,2014-06-06,0.002087542
147977,2014-06-06,-0.01418669
152473,2014-06-06,-0.01195662
153695,2014-06-06,0.00599492
157549,2014-06-06,0.01468793
